date;user;parsed_data
10/05/2019 14:19;techcrunch;{1: {'investors': ['HMRC']}, 2: {'investors': ['HMRC', 'Voice ID records']}, 3: {'investors': ['HMRC']}, 4: {'investors': ['HMRC']}, 5: {'investors': ['ICO', 'Voice ID', 'Big Brother Watch']}, 6: {'investors': ['ICO']}, 7: {'investors': ['ICO', 'Steve Wood'], 'series': ['public']}, 8: {'investors': ['HMRC']}, 9: {'investors': ['Woods'], 'series': ['public']}, 10: {'investors': ['General Data Protection Regulation']}, 11: {'investors': ['HMRC', 'ICO']}, 12: {'investors': ['ICO']}, 13: {'investors': ['HMRC']}, 14: {'investors': ['Voice ID', 'ICO', 'HMRC', 'Jon Thompson']}, 15: {'investors': ['HMRC']}, 0: {'date': '2019-05-10T14:18:06', 'title': 'UK tax office ordered to delete millions of unlawful biometric voiceprints | TechCrunch'}}
10/05/2019 14:07;techcrunch;{1: {'investors': ['Google', 'Android', 'Google']}, 2: {'investors': ['Competition Commission of India', 'The Competition Commission of India', 'CCI', 'Google', 'Android', 'Google', 'Android', 'Reuters']}, 3: {'investors': ['TechCrunch', 'Google', 'CCI', 'Android', 'the Competition Commission of India', 'Android']}, 4: {'investors': ['Google', 'CCI'], 'series': ['public']}, 5: {'investors': ['Google', 'Google'], 'funds': ['$1.4 billion', '$100 billion']}, 6: {}, 7: {'investors': ['EU', 'Google', 'Android', 'EU', 'Google', 'OEM', 'Google Search', 'Google Play Store', 'Android']}, 8: {'investors': ['Google', 'Android']}, 9: {'investors': ['Google', 'Apple', 'iPhones', 'Apple'], 'funds': ['$2']}, 0: {'date': '2019-05-10T14:06:06', 'title': 'India is investigating Google over alleged Android abuse | TechCrunch'}}
10/05/2019 13:06;techcrunch;{1: {'investors': ['Apple', 'Apple', 'Apple', 'Swift Playgrounds']}, 2: {'investors': ['Tim Cook', 'Lyman High School', 'Liam Rosenfeld', 'Liam']}, 3: {'investors': ['SAP', 'SAP', 'Sapphire', 'Cook', 'Liam', 'Mary Acken']}, 4: {'investors': ['Liam', 'App Store', 'Cook', 'SAP']}, 5: {'investors': ['Cook']}, 6: {}, 0: {'date': '2019-05-10T13:05:50', 'title': 'Apple CEO Tim Cook talks WWDC student program, coding initiatives and SAP | TechCrunch'}}
10/05/2019 12:45;techcrunch;{1: {}, 2: {}, 3: {}, 4: {}, 5: {'investors': ['Rapid Read', 'List Builder']}, 6: {}, 7: {}, 8: {}, 9: {'investors': ['Extra Crunch']}, 10: {}, 11: {}, 12: {}, 13: {}, 14: {'investors': ['Extra Crunch']}, 15: {'series': ['public']}, 16: {'investors': ['AWS']}, 17: {'investors': ['AWS', 'TechCrunch']}, 18: {}, 19: {'investors': ['Extra Crunch'], 'funds': ['$50']}, 20: {}, 21: {'investors': ['Extra Crunch', 'TechCrunch', 'AWS', 'Brex', 'Zendesk'], 'series': ['series o']}, 22: {}, 23: {}, 0: {'date': '', 'title': 'Extra Crunch Membership | TechCrunch'}}
10/05/2019 12:01;techcrunch;{1: {}, 2: {'investors': ['TechCrunch']}, 3: {'investors': ['Kate Clark', 'Connie Loizos', 'Alex Wilhelm', 'Om Malik']}, 4: {'investors': ['Uber']}, 5: {'investors': ['Uber', 'Lyft', 'Uber', 'Uber'], 'series': ['IPO', 'public']}, 6: {'investors': ['Harry', 'Edgewell Personal Care', 'Unilever', 'the Luckin Coffee IPO'], 'funds': ['$1 billion'], 'series': ['IPO']}, 7: {'investors': ['Carta', 'Connie']}, 8: {'investors': ['Especially Om']}, 9: {}, 10: {'investors': ['Downcast']}, 0: {'date': '2019-05-10T12:00:40', 'title': 'Why Om Malik thinks ‘the VC subsidized life is over’ | TechCrunch'}}
10/05/2019 11:51;techcrunch;
10/05/2019 10:10;techcrunch;{1: {'investors': ['Binance']}, 2: {'investors': ['revamp', 'Changpeng Zhao', 'Binance', 'API']}, 3: {'investors': ['Zhao', 'Binance', 'Zhao', 'KYC']}, 4: {'investors': ['Zhao']}, 5: {'investors': ['Binance']}, 6: {'investors': ['Zhao', 'Binance']}, 7: {'investors': ['Binance', 'Zhao']}, 8: {'investors': ['CZ']}, 9: {}, 0: {'date': '2019-05-10T10:09:24', 'title': 'Binance pledges to ‘significantly’ increase security following $40M Bitcoin hack | TechCrunch'}}
10/05/2019 10:09;techcrunch;{0: {'date': '', 'title': 'TechCrunch Hackathon at Vivatech 2019 | TechCrunch'}}
10/05/2019 10:01;techcrunch;{1: {'investors': ['CBD', 'TechCrunch'], 'funds': ['$5.5 million']}, 2: {'investors': ['Khosla Ventures', 'Khosla Ventures', 'Index Ventures', 'Kindred Capital', 'Khosla', 'Kristina Simmons', 'Khosla', 'Tim Westergren', 'Pandora', 'Hannah Seal'], 'series': ['seed']}, 3: {'investors': ['Sophia Bendz', 'VC', 'Atomico', 'Irina Havas', 'David Schiff', 'United Talent Agency', 'Kristin Cardwell', 'VP']}, 4: {'investors': ['Valentina Milanova', 'Daye', 'CBD', 'CBD', 'Daye']}, 5: {'investors': ['Milanova', 'TechCrunch']}, 6: {'investors': ['Milanova']}, 7: {'investors': ['Milanova', 'CBD']}, 8: {'investors': ['CBD', 'THC']}, 9: {'investors': ['Milanova', 'Daye']}, 10: {'investors': ['Daye']}, 11: {}, 12: {'investors': ['Milanova']}, 13: {'investors': ['Daye']}, 14: {}, 0: {'date': '2019-05-10T10:00:45', 'title': 'Daye, a startup developing a ‘cramp-fighting’ tampon, raises $5.5M from Khosla, Index and Kindred | TechCrunch'}}
10/05/2019 09:19;techcrunch;{1: {'investors': ['Cambridge University']}, 2: {'investors': ['Center for Climate Repair', 'David King']}, 3: {'investors': ['BBC']}, 4: {'investors': ['BBC News']}, 5: {'investors': ['the BBC Radio 4’s', 'King']}, 6: {}, 7: {'investors': ['King']}, 8: {'investors': ['the Center for Climate Repair']}, 9: {'investors': ['the Center for Climate Repair', 'the Carbon Neutral Futures Initiative', 'Emily Shuckburgh']}, 10: {'investors': ['David', 'Shuckburgh']}, 11: {'series': ['public']}, 0: {'date': '2019-05-10T09:18:11', 'title': 'Scalable, low-cost technologies needed to repair climate, Cambridge professor suggests | TechCrunch'}}
10/05/2019 05:16;techcrunch;{1: {'investors': ['ex-Uber CEO', 'Travis Kalanick']}, 2: {'investors': ['CloudKitchens', 'FoodPanda']}, 3: {'investors': ['Grain', 'CloudKitchens']}, 4: {'investors': ['Yi Sung Yong', 'TechCrunch']}, 5: {}, 6: {'investors': ['Singha Ventures', 'VC', 'Genesis Alternative Ventures', 'Sass Corp', 'K2 Global', 'Ozi Amanat', 'Impossible Foods', 'Uber', 'FoodXervices', 'Majuven', 'Openspace Ventures', 'Raging Bull', 'Thai Express', 'Ivan Lee', 'Cento Ventures'], 'funds': ['$10 million'], 'series': ['Series B']}, 7: {'investors': ['The Coffee Bean & Tea Leaf', 'Sassoon Investment Corporation']}, 8: {}, 9: {}, 10: {'investors': ['Openspace', 'Cento', 'Sung']}, 11: {}, 12: {'series': ['Series B']}, 13: {}, 14: {'investors': ['Munchery']}, 15: {'investors': ['Sung']}, 16: {}, 17: {'investors': ['Yi Sung Yong', 'LinkedIn']}, 18: {'investors': ['Sung']}, 19: {}, 20: {}, 21: {'investors': ['Honestbee']}, 0: {'date': '2019-05-10T04:33:45', 'title': 'Singapore’s Grain, a profitable food delivery startup, pulls in $10M for expansion | TechCrunch'}}
10/05/2019 01:00;techcrunch;
10/05/2019 00:40;techcrunch;{1: {'investors': ['Chelsea Manning', 'Alexandria Detention Center', 'WikiLeaks']}, 2: {}, 3: {'investors': ['Chelsea', 'Trenga']}, 4: {'investors': ['Chelsea']}, 5: {'investors': ['Chelsea E. Manning', '@xychelsea']}, 6: {}, 7: {}, 8: {}, 0: {'date': '2019-05-10T00:39:17', 'title': 'Chelsea Manning released from jail as grand jury expires | TechCrunch'}}
08/05/2019 23:41;techcrunch;{1: {'investors': ['Android', 'Apple', 'App Store', 'Google']}, 2: {}, 3: {'investors': ['Google', 'Google', 'eWallets', 'UPI']}, 4: {}, 5: {'investors': ['Google']}, 6: {'investors': ['Aurash Mahbod']}, 7: {}, 8: {}, 9: {'investors': ['Android']}, 10: {}, 11: {'investors': ['Android']}, 12: {}, 13: {}, 14: {'investors': ['Google Play Billing Library']}, 15: {'investors': ['Subscribe & Install']}, 16: {}, 17: {'investors': ['Google']}, 18: {'investors': ['The Google Play Billing Library 2.0', 'Google Play Billing', 'Java']}, 19: {'investors': ['Android Developers']}, 20: {}, 0: {'date': '2019-05-08T23:39:28', 'title': 'Google to allow users to pay for Android apps using cash | TechCrunch'}}
08/05/2019 23:04;techcrunch;{1: {'investors': ['Meituan-Dianping'], 'funds': ['$20 million'], 'series': ['IPO']}, 2: {'funds': ['$80 million', '$100 million']}, 3: {'investors': ['Paul Zhu', 'EU Mobike']}, 4: {}, 5: {'investors': ['Steve Milton']}, 6: {'investors': ['Uber', 'Uber']}, 7: {'investors': ['Uber']}, 8: {}, 9: {'investors': ['Uber', 'Nextbike', 'Cyacle', 'Byky']}, 10: {'investors': ['Meituan', 'Meituan Bike']}, 11: {'investors': ['Hongji Bike', 'Lime']}, 0: {'date': '2019-05-08T23:03:38', 'title': 'Execs at Mobike, the bike sharing startup, are raising $20M to buy out the European business by end of June | TechCrunch'}}
08/05/2019 23:00;techcrunch;{1: {'investors': ['Google’s', 'Google', 'Google']}, 2: {'investors': ['Sundar Pichai', 'Mini']}, 3: {'investors': ['Google', 'Apple', 'Samsung'], 'funds': ['$399']}, 4: {'funds': ['$1']}, 5: {'investors': ['Mario Queiroz'], 'funds': ['$500']}, 6: {}, 7: {'investors': ['Google', 'Google', 'HTC', 'HTC']}, 8: {'investors': ['Google', 'iPhone']}, 9: {'investors': ['Pixel', 'Google']}, 10: {'investors': ['Pichai']}, 11: {'investors': ['Google', 'Huawei']}, 12: {'investors': ['Google', 'Sprint', 'T-Mobile', 'the U.S. Devices']}, 13: {'investors': ['Google']}, 14: {}, 0: {'date': '2019-05-08T22:58:41', 'title': 'What Pixel 3a tells us about the state of the smartphone — and Google | TechCrunch'}}
08/05/2019 22:52;techcrunch;{1: {'investors': ['General Motors', 'General Motors', 'Workhorse Group', 'EV']}, 2: {'investors': ['Chevrolet', 'Workhorse', 'GM', 'Chevrolet', 'Cruze', 'Trump']}, 3: {}, 4: {'investors': ['GM', 'Workhorse', 'Jalopnik', 'Tom Colton', 'Workhorse', 'Jalopnik']}, 5: {'investors': ['GM', 'TechCrunch', 'Workhorse', 'the United Autoworkers Union']}, 6: {'investors': ['UAW', 'UAW', 'GM', 'Workhorse', 'GM', 'Workhorse', 'UAW']}, 7: {'investors': ['Workhorse', 'Marathon Asset Management'], 'funds': ['$364', '$560']}, 8: {'funds': ['$2.8 million', '$1.5 million']}, 9: {'investors': ['Workhorse', 'Navistar', 'AMP Holding', 'UPS', 'the\xa0United States Postal Service']}, 10: {'investors': ['GM', 'Workhorse']}, 11: {'investors': ['Workhorse', 'Steve Burns', 'Workhorse', 'Workhorse']}, 12: {'investors': ['Workhorse', 'Lordstown', 'Workhorse', 'Duane Hughes', 'GM']}, 13: {'investors': ['GM', 'UAW', 'Lordstown', 'GM']}, 14: {'investors': ['Lordstown', 'GM', 'Cruze', 'GM']}, 15: {'investors': ['Chevrolet', 'GM', 'Chevrolet', 'EV', 'GM'], 'funds': ['$300 million']}, 16: {'investors': ['Trump', 'GM', 'GM']}, 17: {'investors': ['GM', 'Mary Barra', 'Workhorse', 'Lordstown']}, 18: {'investors': ['GM', 'Barra', 'GM', 'TechCrunch', 'EV', 'Workhorse']}, 0: {'date': '2019-05-08T22:51:11', 'title': 'GM in talks to sell shuttered Lordstown factory to Workhorse for EV pickups | TechCrunch'}}
08/05/2019 22:38;techcrunch;{1: {'investors': ['YOLO', 'YOLO', 'Snapchat Story', 'YOLO', 'YOLO']}, 2: {'investors': ['Sarahah', 'Sarahah', 'Android', 'Snap Kit']}, 3: {'investors': ['YOLO', 'Apple', 'Google']}, 4: {}, 5: {'investors': ['YOLO', 'Snap Kit']}, 6: {'investors': ['YOLO', 'YOLO', 'YOLO', 'App Annie']}, 7: {}, 8: {'investors': ['YOLO', 'Gregoire Henrion']}, 9: {'investors': ['Secret', 'Sarahah', 'YikYak', 'YOLO']}, 10: {'investors': ['Yolo', 'YOLO', 'Gregoire Henrion', 'Mindie'], 'series': ['public']}, 11: {}, 12: {'investors': ['Mindie', 'Mindie', 'Lowercase', 'Angel', 'Dave Morin', 'Troy Carter', 'YOLO', 'Mindie', 'Mindie', 'Musical.ly', 'Mindie', 'Justin Bieber-', 'selfie app']}, 13: {'investors': ['Henrion', 'Mindie co-', 'Clément Raffenoux', 'SV Angel', 'Shrug Captial', 'Product Hunt’s', 'Ryan Hoover', 'YOLO'], 'series': ['seed']}, 14: {'investors': ['Vine', 'YOLO']}, 15: {}, 16: {'investors': ['Snapchat Story', 'YOLO']}, 17: {'investors': ['YOLO', 'YOLO', 'YOLO']}, 18: {'investors': ['Q&A', 'YOLO', 'Snap Kit']}, 0: {'date': '2019-05-08T22:37:11', 'title': '#1 app YOLO Q&A is the Snapchat platform’s 1st hit | TechCrunch'}}
08/05/2019 21:25;techcrunch;
08/05/2019 21:04;techcrunch;
08/05/2019 20:37;techcrunch;{1: {'investors': ['Slack', 'the New York Stock Exchange']}, 2: {}, 3: {'investors': ['Spotify'], 'series': ['public', 'IPO']}, 4: {'investors': ['Stewart Butterfield']}, 5: {'investors': ['SEC'], 'funds': ['$138.9 million', '$400.6 million', '$140.1 million', '$220.5 million']}, 6: {}, 7: {'investors': ['Accel', 'Andreessen Horowitz', 'SoftBank', 'Accel', 'Andreessen Horowitz', 'Social Capital', 'SoftBank', 'Google Ventures', 'Kleiner Perkins'], 'funds': ['$1.2 billion']}, 8: {}, 9: {}, 0: {'date': '2019-05-08T20:35:07', 'title': 'Slack to live-stream pitch to shareholders on Monday ahead of direct listing | TechCrunch'}}
08/05/2019 20:20;techcrunch;{1: {'investors': ['NPR', 'NPR']}, 2: {}, 3: {'investors': ['Jesse Thorn']}, 4: {}, 5: {'investors': ['Jeffrey Cranor', 'Joseph Fink', 'the Night Vale Presents', 'Alice', 'The Orbiting Human Circus']}, 6: {}, 7: {}, 8: {}, 9: {'investors': ['Hampton Inns']}, 10: {}, 11: {'investors': ['Joseph Fink']}, 12: {'funds': ['$200 ']}, 13: {'investors': ['MXL', 'XLR', 'SWT']}, 0: {'date': '2019-05-08T20:19:37', 'title': 'How I podcast: Start With This/Welcome to Night Vale’s Jeffrey Cranor | TechCrunch'}}
08/05/2019 20:10;techcrunch;{1: {}, 2: {'investors': ['HBO', 'HBO']}, 3: {'investors': ['Zack Snyder', 'Alan Moore', 'Dave Gibbons']}, 4: {'investors': ['Moore', 'Gibbons', 'Damon Lindelof']}, 5: {'series': ['series w']}, 6: {}, 7: {'investors': ['Lindelof', 'Regina King', 'Lindelof']}, 0: {'date': '2019-05-08T20:08:30', 'title': 'Watch the teaser trailer for HBO’s ‘Watchmen’ TV show | TechCrunch'}}
08/05/2019 20:01;techcrunch;
08/05/2019 19:58;techcrunch;{1: {'investors': ['Apple', 'Apple', 'Google']}, 2: {'investors': ['Google', 'Milena Nikolic', 'Google']}, 3: {'investors': ['Android', 'Android']}, 4: {}, 5: {}, 6: {'investors': ['Nikolic']}, 7: {}, 8: {'investors': ['Google Play Store SEO', 'app']}, 9: {'investors': ['Google Play Console'], 'series': ['public']}, 10: {}, 11: {}, 0: {'date': '2019-05-08T19:57:05', 'title': 'Google Play is changing how app ratings work | TechCrunch'}}
08/05/2019 19:57;techcrunch;{1: {}, 2: {'investors': ['Uber’s', 'Uber', 'Uber', 'Uber', 'Mostafa Maklad', 'TechCrunch'], 'series': ['IPO']}, 3: {'investors': ['Maklad']}, 4: {}, 5: {'investors': ['Gordon Mar']}, 6: {'investors': ['Mar']}, 7: {'investors': ['Uber', 'Uber'], 'funds': ['$10'], 'series': ['IPO']}, 8: {'investors': ['Maklad']}, 9: {}, 10: {}, 11: {'investors': ['Maklad']}, 12: {'investors': ['The New York Taxi Workers Association', 'Uber', 'Lyft']}, 13: {}, 14: {}, 15: {'investors': ['IPO', 'Nasdaq', 'Lyft'], 'funds': ['$44 ', '$50 ', '$84 billion', '$2.1 billion', '$60 '], 'series': ['IPO']}, 16: {'investors': ['TechCrunch', 'Uber']}, 17: {'investors': ['Uber']}, 18: {}, 0: {'date': '2019-05-08T19:05:57', 'title': 'Uber drivers protest ahead of IPO at the company’s SF HQ | TechCrunch'}}
08/05/2019 19:07;techcrunch;{1: {}, 2: {'investors': ['Uber’s', 'Uber', 'Uber', 'Uber', 'Mostafa Maklad', 'TechCrunch'], 'series': ['IPO']}, 3: {'investors': ['Maklad']}, 4: {}, 5: {'investors': ['Gordon Mar']}, 6: {'investors': ['Mar']}, 7: {'investors': ['Uber', 'Uber'], 'funds': ['$10'], 'series': ['IPO']}, 8: {'investors': ['Maklad']}, 9: {}, 10: {}, 11: {'investors': ['Maklad']}, 12: {'investors': ['The New York Taxi Workers Association', 'Uber', 'Lyft']}, 13: {}, 14: {}, 15: {'investors': ['IPO', 'Nasdaq', 'Lyft'], 'funds': ['$44 ', '$50 ', '$84 billion', '$2.1 billion', '$60 '], 'series': ['IPO']}, 16: {'investors': ['TechCrunch', 'Uber']}, 17: {'investors': ['Uber']}, 18: {}, 0: {'date': '2019-05-08T19:05:57', 'title': 'Uber drivers protest ahead of IPO at the company’s SF HQ | TechCrunch'}}
08/05/2019 18:49;techcrunch;{1: {'investors': ['Lora DiCarlo'], 'funds': ['$2 million']}, 2: {'investors': ['The Consumer Technology Association', 'CES', 'Bend', 'Lora DiCarlo']}, 3: {'investors': ['CTA', 'Osé']}, 4: {}, 5: {'investors': ['Lora DiCarlo']}, 6: {'investors': ['CTA', 'CTA', 'Jean Foster']}, 7: {'investors': ['Lora DiCarlo', 'Lora DiCarlo', 'CTA', 'Brandon Moffett', 'Lora DiCarlo’s', 'CES']}, 8: {'investors': ['Lora DiCarlo', 'TechCrunch', 'CTA', 'CTA', 'CTA']}, 9: {'investors': ['CTA', 'Haddock']}, 10: {'investors': ['TechCrunch']}, 11: {'investors': ['Lora DiCarlo', 'Osé'], 'funds': ['$290']}, 12: {'investors': ['Haddock']}, 13: {'investors': ['Haddock']}, 14: {'investors': ['Haddock']}, 15: {}, 16: {'investors': ['Haddock']}, 0: {'date': '2019-05-08T18:48:00', 'title': 'Sextech company scorned by CES scores $2M and an apology | TechCrunch'}}
08/05/2019 18:17;techcrunch;{1: {'investors': ['Google', 'Google', 'Bird']}, 2: {'investors': ['Google']}, 3: {'investors': ['Google'], 'funds': ['$399']}, 4: {'investors': ['the Google Home Hub']}, 5: {}, 6: {'funds': ['$1']}, 7: {}, 8: {}, 9: {}, 10: {}, 11: {'investors': ['HeyJobs']}, 12: {'investors': ['Match Group']}, 13: {'investors': ['Match.com', 'Hinge'], 'funds': ['$465 million']}, 14: {}, 15: {'investors': ['Ramin Sayar', 'Sumo Logic'], 'series': ['public']}, 16: {'investors': ['Amazon', 'Blink']}, 17: {'funds': ['$90']}, 0: {'date': '2019-05-08T18:16:13', 'title': 'Daily Crunch: We round up all the Google I/O news | TechCrunch'}}
08/05/2019 17:22;techcrunch;{1: {}, 2: {'investors': ['Facebook']}, 3: {'investors': ['Facebook’s', 'Initial Coin Offerings']}, 4: {}, 5: {'investors': ['Facebook']}, 6: {'investors': ['Facebook', 'Bloomberg', 'Julie Verhage', 'Facebook Blockchain', 'David Marcus']}, 7: {'investors': ['PayPal', 'PayPal']}, 0: {'date': '2019-05-08T17:21:08', 'title': 'Facebook stops blocking some blockchain ads | TechCrunch'}}
08/05/2019 17:04;techcrunch;
08/05/2019 17:01;techcrunch;{1: {'investors': ['VIP']}, 2: {}, 3: {'investors': ['TechCrunch', 'Biotech/Healthtech', 'Fintech', 'Mobility, Privacy/Security, Retail/E-commerce', 'Robotics/IoT/Hardware', 'Social Impact & Education']}, 4: {'investors': ['TC Top Pick', 'Startup Alley', 'Startup Alley', 'CrunchMatch', 'the Startup Alley']}, 5: {'investors': ['TechCrunch', 'Top Pick']}, 6: {}, 7: {'investors': ['UATAG', 'Privacy/Security']}, 8: {'investors': ['Taras Rodtsevych', 'UATAG']}, 9: {'investors': ['Rodtsevych']}, 10: {'investors': ['Startup Alley', 'UATAG']}, 11: {'investors': ['Rodtsevych']}, 12: {}, 13: {'investors': ['Greg Kumparak', 'Rodtsevych', 'Facebook']}, 14: {'investors': ['Startup Battlefield'], 'funds': ['$100']}, 15: {}, 16: {}, 0: {'date': '2019-05-08T17:00:06', 'title': 'Is your startup TC Top Pick material? Apply today. | TechCrunch'}}
08/05/2019 17:00;techcrunch;{1: {'investors': ['Eric Peckham', 'VC']}, 2: {'investors': ['Cyan Banister', 'Alex Taussig', 'Matt Hartman', 'Stephanie Zhan', 'Jordan Fudge', 'Charles Hudson', 'Precursor', 'MG Siegler', 'Eric Hippeau', 'Lerer Hippeau']}, 3: {}, 4: {'investors': ['Eric', 'Matt Hartman']}, 5: {'investors': ['Synthetic Media']}, 6: {}, 0: {'date': '2019-05-08T16:00:58', 'title': 'Media VC theses, SEO keywords, cosmology, and brand design | TechCrunch'}}
08/05/2019 16:57;techcrunch;
08/05/2019 16:15;techcrunch;
08/05/2019 16:01;techcrunch;{1: {}, 2: {}, 3: {'funds': ['$45', '$250 ']}, 4: {'investors': ['TC Sessions']}, 5: {'investors': ['Waymo', 'Dmitri Dolgov', 'Waymo', 'CTO', 'VP', 'Google', 'Dolgov']}, 6: {'investors': ['Ryan Rzepecki', 'Katie DeWitt', 'SVP', 'Scoot']}, 7: {}, 8: {'investors': ['Social Ladder', 'TC Mobility 2019'], 'funds': ['$45 ']}, 9: {}, 0: {'date': '2019-05-08T16:00:09', 'title': 'Reserve your student ticket to TC Sessions: Mobility 2019 | TechCrunch'}}
08/05/2019 15:15;techcrunch;{1: {'investors': ['Pandora’s', 'Pandora Stories']}, 2: {'investors': ['Pandora Stories', 'Pandora Stories']}, 3: {'investors': ['Pandora Stories', 'John Legend', 'Rob Thomas', 'Lauren Alaina', 'Daddy Yankee', 'Perry Farrell']}, 4: {'investors': ['Pandora', 'Adele', 'Lady Gaga', 'Blake Shelton', 'Stevie Nicks', 'J. Cole', 'Mariah Carey', 'Darius Rucker', 'Phil Collins']}, 5: {'investors': ['Pandora', 'Pandora', 'Pandora NOW']}, 6: {'investors': ['Pandora', 'Pandora Stories']}, 7: {'investors': ['Pandora Stories', 'Pandora', 'Android', 'Pandora', 'Pandora']}, 0: {'date': '2019-05-08T15:13:38', 'title': 'Pandora expands its music-and-podcasts product Pandora Stories with help from SiriusXM’s guests | TechCrunch'}}
08/05/2019 15:02;techcrunch;{1: {}, 2: {'funds': ['$125 million']}, 3: {'investors': ['Grant Avenue', 'RTR']}, 4: {'investors': ['RTR', 'Maureen Sullivan', 'TechCrunch']}, 5: {}, 6: {}, 7: {'investors': ['RTR', 'Jenn Hyman', 'Jenny Fleiss']}, 8: {'investors': ['RTR Reserve', 'RTR Update', 'RTR'], 'funds': ['$30 ', '$89 ', '$159 ']}, 9: {}, 10: {'investors': ['RTR']}, 11: {'investors': ['Sullivan']}, 12: {}, 13: {'investors': ['RTR', 'Sullivan']}, 14: {'investors': ['RTR', 'RTR', 'RTR']}, 15: {'investors': ['Sullivan']}, 16: {'investors': ['RTR', 'Franklin Templeton Investments', 'T. Rowe Price', 'Female Founders Fund'], 'funds': ['$521 million']}, 17: {}, 18: {}, 0: {'date': '2019-05-08T15:00:42', 'title': 'Rent the Runway just opened its largest brick-and-mortar store yet | TechCrunch'}}
08/05/2019 14:44;techcrunch;{1: {}, 2: {}, 3: {}, 4: {}, 5: {'investors': ['Rapid Read', 'List Builder']}, 6: {}, 7: {}, 8: {}, 9: {'investors': ['Extra Crunch']}, 10: {}, 11: {}, 12: {}, 13: {}, 14: {'investors': ['Extra Crunch']}, 15: {'series': ['public']}, 16: {'investors': ['AWS']}, 17: {'investors': ['AWS', 'TechCrunch']}, 18: {}, 19: {'investors': ['Extra Crunch'], 'funds': ['$50']}, 20: {}, 21: {'investors': ['Extra Crunch', 'TechCrunch', 'AWS', 'Brex', 'Zendesk'], 'series': ['series o']}, 22: {}, 23: {}, 0: {'date': '', 'title': 'Extra Crunch Membership | TechCrunch'}}
08/05/2019 14:34;techcrunch;{1: {'investors': ['Amazon', 'Google', 'Amazon', 'Blink security camera', 'Blink XT2']}, 2: {'funds': ['$90']}, 3: {'investors': ['AA']}, 4: {}, 5: {'investors': ['XT2', 'Sync Module'], 'funds': ['$100']}, 6: {'investors': ['Amazon', 'Blink', 'Google']}, 7: {'investors': ['Amazon']}, 0: {'date': '2019-05-08T14:32:29', 'title': 'Amazon upgrades its Blink outdoor security camera with better battery, two-way talk | TechCrunch'}}
08/05/2019 14:17;techcrunch;
08/05/2019 14:11;techcrunch;
08/05/2019 14:01;techcrunch;{1: {'investors': ['Docker', 'Steve Singh', 'Hortonworks', 'Rob Bearden', 'Docker']}, 2: {'investors': ['Singh', 'Bearden', 'Bearden', 'Singh']}, 3: {'investors': ['Singh', 'Cloudera'], 'series': ['public']}, 4: {'investors': ['DockerCon', 'Singh']}, 5: {'investors': ['Docker'], 'series': ['public']}, 6: {'investors': ['DockerCon']}, 7: {'investors': ['Docker', 'Singh', 'DockerCon']}, 8: {'investors': ['Bearden', 'Hortonworks', 'SpringSource', 'VMware', 'JBoss', 'Red Hat']}, 9: {'investors': ['Docker', 'Singh'], 'series': ['IPO']}, 10: {'investors': ['Steve Singh']}, 11: {}, 12: {'investors': ['Docker']}, 0: {'date': '2019-05-08T14:00:10', 'title': 'Steve Singh stepping down as Docker CEO | TechCrunch'}}
08/05/2019 13:24;techcrunch;{1: {'investors': ['the Federal Register (via', 'Reuters'], 'funds': ['$200 billion']}, 2: {}, 3: {'investors': ['Tariffs'], 'funds': ['$100 B']}, 4: {'investors': ['Donald J. Trump']}, 5: {}, 6: {'investors': ['Tariffs'], 'funds': ['$100 B']}, 7: {'investors': ['Liu He', 'the White House']}, 8: {'investors': ['the U.S. Trade Representative']}, 0: {'date': '2019-05-08T13:22:39', 'title': 'Trump’s China tariffs are getting a major increase on Friday | TechCrunch'}}
08/05/2019 13:09;techcrunch;{0: {'date': '', 'title': 'TechCrunch Hackathon at Vivatech 2019 | TechCrunch'}}
08/05/2019 13:04;techcrunch;
08/05/2019 13:02;techcrunch;{1: {'investors': ['Bird']}, 2: {'investors': ['Travis VanderZanden', 'Bird Ones', 'Bird']}, 3: {}, 4: {'funds': ['$1']}, 5: {'investors': ['Bird', 'Bird'], 'funds': ['$24.99 ']}, 6: {'investors': ['Bird']}, 7: {}, 8: {}, 9: {}, 0: {'date': '2019-05-08T13:00:24', 'title': 'Bird is now selling its electric scooters directly to consumers | TechCrunch'}}
08/05/2019 13:00;techcrunch;
